stationno,O_LINENO,O_TERMINALNO,O_TIME,O_LONGITUDE,O_LATITUDE,O_UP,sub_time_stamp,time_stamp
19,1.0,901530.0,2017-10-09 13:23:03,117.2,39.1629,0.0,72.0,1507526583.0
21,1.0,901530.0,2017-10-09 13:25:10,117.213,39.165,0.0,76.23076923076921,1507526710.1304348
20,1.0,901530.0,2017-10-09 13:25:15,117.211,39.1651,0.0,132.0,1507526715.0
22,1.0,901530.0,2017-10-09 13:26:37,117.21799999999999,39.1653,0.0,86.8695652173913,1507526797.0
23,1.0,901530.0,2017-10-09 13:28:09,117.22,39.167,0.0,92.0,1507526889.0
24,1.0,901530.0,2017-10-09 13:30:39,117.215,39.1696,0.0,150.0,1507527039.0
25,1.0,901530.0,2017-10-09 13:31:15,117.21799999999999,39.1729,0.0,77.59090909090907,1507527075.3333333
26,1.0,901530.0,2017-10-09 13:32:30,117.221,39.1743,0.0,74.66666666666666,1507527150.0
27,1.0,901530.0,2017-10-09 13:33:40,117.225,39.1767,0.0,70.0,1507527220.0
28,1.0,901530.0,2017-10-09 13:34:50,117.229,39.1774,0.0,70.0,1507527290.0
29,1.0,901530.0,2017-10-09 13:34:54,117.23100000000001,39.175,0.0,70.11111111111119,1507527294.0952382
30,1.0,901530.0,2017-10-09 13:36:30,117.23299999999999,39.173,0.0,95.90476190476186,1507527390.0
31,1.0,901530.0,2017-10-09 13:37:50,117.234,39.1723,0.0,80.0,1507527470.0
2,1.0,901530.0,2017-10-09 14:48:37,117.199,39.1258,0.0,175.14893617021278,1507531717.0151515
3,1.0,901530.0,2017-10-09 14:51:24,117.195,39.1224,0.0,167.0,1507531884.0151515
4,1.0,901530.0,2017-10-09 14:53:40,117.19200000000001,39.1207,0.0,135.98484848484847,1507532020.0
5,1.0,901530.0,2017-10-09 14:55:50,117.18700000000001,39.1228,0.0,130.0,1507532150.0
6,1.0,901530.0,2017-10-09 15:15:24,117.178,39.1252,0.0,1174.0,1507533324.0
7,1.0,901530.0,2017-10-09 15:17:14,117.18,39.1288,0.0,110.0,1507533434.0
8,1.0,901530.0,2017-10-09 15:17:54,117.18299999999999,39.1296,0.0,74.0,1507533474.0
9,1.0,901530.0,2017-10-09 15:19:39,117.186,39.1328,0.0,105.0,1507533579.0
10,1.0,901530.0,2017-10-09 15:20:50,117.186,39.1349,0.0,71.0,1507533650.0
11,1.0,901530.0,2017-10-09 15:22:04,117.181,39.1359,0.0,74.0,1507533724.0
12,1.0,901530.0,2017-10-09 15:24:03,117.18,39.1394,0.0,119.0,1507533843.0
13,1.0,901530.0,2017-10-09 15:25:13,117.18,39.1423,0.0,70.0,1507533913.0
14,1.0,901530.0,2017-10-09 15:26:13,117.18299999999999,39.1431,0.0,80.34285714285711,1507533973.0
15,1.0,901530.0,2017-10-09 15:29:08,117.189,39.1517,0.0,175.0,1507534148.0
16,1.0,901530.0,2017-10-09 15:31:18,117.193,39.1554,0.0,130.0,1507534278.0
17,1.0,901530.0,2017-10-09 15:32:28,117.195,39.1573,0.0,70.0,1507534348.0
18,1.0,901530.0,2017-10-09 15:33:37,117.196,39.159,0.0,69.0,1507534417.0
19,1.0,901530.0,2017-10-09 15:36:19,117.2,39.1629,0.0,162.0,1507534579.0
20,1.0,901530.0,2017-10-09 15:39:05,117.211,39.165,0.0,166.0,1507534745.0
21,1.0,901530.0,2017-10-09 15:39:20,117.213,39.165,0.0,76.23076923076921,1507534760.1304348
22,1.0,901530.0,2017-10-09 15:40:47,117.21799999999999,39.1653,0.0,86.86956521739128,1507534847.0
23,1.0,901530.0,2017-10-09 15:42:30,117.22,39.167,0.0,103.0,1507534950.0
24,1.0,901530.0,2017-10-09 15:44:20,117.215,39.1698,0.0,110.0,1507535060.0
25,1.0,901530.0,2017-10-09 15:44:54,117.21799999999999,39.1729,0.0,77.59090909090907,1507535094.3333333
26,1.0,901530.0,2017-10-09 15:46:09,117.221,39.1743,0.0,74.66666666666667,1507535169.0
27,1.0,901530.0,2017-10-09 15:47:59,117.225,39.1765,0.0,110.0,1507535279.0
28,1.0,901530.0,2017-10-09 15:49:19,117.229,39.1775,0.0,80.0,1507535359.0
29,1.0,901530.0,2017-10-09 15:50:19,117.23100000000001,39.175,0.0,70.11111111111119,1507535419.0
30,1.0,901530.0,2017-10-09 15:51:29,117.23299999999999,39.173,0.0,70.0,1507535489.0
31,1.0,901530.0,2017-10-09 15:52:49,117.234,39.1723,0.0,80.0,1507535569.0
2,1.0,901530.0,2017-10-09 16:59:28,117.199,39.1258,0.0,175.14893617021278,1507539568.0
3,1.0,901530.0,2017-10-09 17:07:38,117.195,39.1225,0.0,490.0,1507540058.0
4,1.0,901530.0,2017-10-09 17:16:38,117.19200000000001,39.1205,0.0,540.0,1507540598.0
5,1.0,901530.0,2017-10-09 17:20:03,117.18700000000001,39.1224,0.0,205.0,1507540803.0
6,1.0,901530.0,2017-10-09 17:25:09,117.178,39.125,0.0,306.0,1507541109.0
7,1.0,901530.0,2017-10-09 17:28:29,117.179,39.1288,0.0,200.0,1507541309.0
8,1.0,901530.0,2017-10-09 17:29:29,117.18299999999999,39.1296,0.0,74.0,1507541369.0
9,1.0,901530.0,2017-10-09 17:32:29,117.186,39.1328,0.0,180.0,1507541549.0
10,1.0,901530.0,2017-10-09 17:33:39,117.186,39.1348,0.0,70.0,1507541619.0
11,1.0,901530.0,2017-10-09 17:35:09,117.181,39.1356,0.0,90.0,1507541709.0
12,1.0,901530.0,2017-10-09 17:37:19,117.18,39.1393,0.0,130.0,1507541839.0
13,1.0,901530.0,2017-10-09 17:38:39,117.18,39.1424,0.0,80.0,1507541919.0
14,1.0,901530.0,2017-10-09 17:39:49,117.182,39.1431,0.0,70.0,1507541989.0
15,1.0,901530.0,2017-10-09 17:43:39,117.189,39.1517,0.0,230.0,1507542219.0
16,1.0,901530.0,2017-10-09 17:49:09,117.19200000000001,39.1553,0.0,330.0,1507542549.0
17,1.0,901530.0,2017-10-09 17:50:19,117.195,39.1575,0.0,70.0,1507542619.0
18,1.0,901530.0,2017-10-09 17:51:49,117.197,39.1595,0.0,90.0,1507542709.0
19,1.0,901530.0,2017-10-09 17:55:49,117.2,39.1627,0.0,240.0,1507542949.0
20,1.0,901530.0,2017-10-09 18:00:48,117.211,39.165,0.0,299.0,1507543248.0
21,1.0,901530.0,2017-10-09 18:02:58,117.213,39.165,0.0,130.0,1507543378.0
22,1.0,901530.0,2017-10-09 18:05:08,117.21799999999999,39.1653,0.0,130.0,1507543508.0
23,1.0,901530.0,2017-10-09 18:08:38,117.22,39.1669,0.0,210.0,1507543718.0
24,1.0,901530.0,2017-10-09 18:12:08,117.215,39.1698,0.0,210.0,1507543928.0
25,1.0,901530.0,2017-10-09 18:13:58,117.219,39.1732,0.0,110.0,1507544038.0
26,1.0,901530.0,2017-10-09 18:15:08,117.221,39.1744,0.0,70.0,1507544108.0
27,1.0,901530.0,2017-10-09 18:17:18,117.225,39.1765,0.0,130.0,1507544238.0
28,1.0,901530.0,2017-10-09 18:18:48,117.229,39.1775,0.0,90.0,1507544328.0
29,1.0,901530.0,2017-10-09 18:19:58,117.23100000000001,39.1753,0.0,70.0,1507544398.0
30,1.0,901530.0,2017-10-09 18:21:08,117.23299999999999,39.173,0.0,70.0,1507544468.0
31,1.0,901530.0,2017-10-09 18:39:06,117.234,39.1724,0.0,1078.0,1507545546.0
2,1.0,901530.0,2017-10-10 08:31:17,117.199,39.1259,0.0,1093.0,1507595477.0
3,1.0,901530.0,2017-10-10 08:33:15,117.195,39.1225,0.0,118.0,1507595595.0
4,1.0,901530.0,2017-10-10 08:34:38,117.19200000000001,39.1208,0.0,83.0,1507595678.0
5,1.0,901530.0,2017-10-10 08:35:57,117.18700000000001,39.12300000000001,0.0,79.0,1507595757.0
6,1.0,901530.0,2017-10-10 08:40:43,117.178,39.1253,0.0,286.0,1507596043.0
7,1.0,901530.0,2017-10-10 08:42:34,117.179,39.1289,0.0,111.0,1507596154.0
8,1.0,901530.0,2017-10-10 08:43:23,117.18299999999999,39.1296,0.0,74.0,1507596203.0
9,1.0,901530.0,2017-10-10 08:46:53,117.186,39.1325,0.0,210.0,1507596413.0
10,1.0,901530.0,2017-10-10 08:47:46,117.186,39.1347,0.0,88.34146341463415,1507596466.0
11,1.0,901530.0,2017-10-10 08:49:16,117.182,39.135999999999996,0.0,90.0,1507596556.0
12,1.0,901530.0,2017-10-10 08:51:16,117.18,39.1395,0.0,120.0,1507596676.0
13,1.0,901530.0,2017-10-10 08:52:26,117.18,39.1424,0.0,70.0,1507596746.0
14,1.0,901530.0,2017-10-10 08:53:36,117.182,39.1432,0.0,70.0,1507596816.0
15,1.0,901530.0,2017-10-10 08:58:02,117.189,39.1515,0.0,266.0,1507597082.0
16,1.0,901530.0,2017-10-10 09:00:02,117.193,39.1557,0.0,120.0,1507597202.0
17,1.0,901530.0,2017-10-10 09:00:16,117.195,39.1573,0.0,75.85714285714285,1507597216.548387
18,1.0,901530.0,2017-10-10 09:01:49,117.197,39.1592,0.0,92.4516129032258,1507597309.0
19,1.0,901530.0,2017-10-10 09:03:39,117.2,39.1629,0.0,110.0,1507597419.0
20,1.0,901530.0,2017-10-10 09:06:50,117.211,39.165,0.0,191.0,1507597610.0
21,1.0,901530.0,2017-10-10 09:07:40,117.213,39.165,0.0,76.23076923076924,1507597660.0
22,1.0,901530.0,2017-10-10 09:09:00,117.21799999999999,39.1654,0.0,80.0,1507597740.0
23,1.0,901530.0,2017-10-10 09:10:40,117.22,39.1669,0.0,100.0,1507597840.0
24,1.0,901530.0,2017-10-10 09:13:10,117.21600000000001,39.1699,0.0,150.0,1507597990.0
25,1.0,901530.0,2017-10-10 09:14:19,117.21799999999999,39.1729,0.0,69.0,1507598059.0
26,1.0,901530.0,2017-10-10 09:15:19,117.221,39.1743,0.0,74.66666666666667,1507598119.0
27,1.0,901530.0,2017-10-10 09:16:40,117.225,39.1766,0.0,81.0,1507598200.0
28,1.0,901530.0,2017-10-10 09:18:00,117.229,39.1777,0.0,80.0,1507598280.0
29,1.0,901530.0,2017-10-10 09:18:24,117.23100000000001,39.175,0.0,70.1111111111111,1507598304.0952382
30,1.0,901530.0,2017-10-10 09:20:00,117.23299999999999,39.173,0.0,95.9047619047619,1507598400.0
31,1.0,901530.0,2017-10-10 09:23:31,117.23299999999999,39.1726,0.0,211.0,1507598611.0
2,1.0,901530.0,2017-10-10 16:44:07,117.199,39.1258,0.0,90.0,1507625047.0
3,1.0,901530.0,2017-10-10 16:44:57,117.195,39.1224,0.0,167.0,1507625097.0
4,1.0,901530.0,2017-10-10 16:46:20,117.19200000000001,39.1206,0.0,83.0,1507625180.0
5,1.0,901530.0,2017-10-10 16:49:40,117.186,39.1229,0.0,200.0,1507625380.0
6,1.0,901530.0,2017-10-10 16:52:47,117.178,39.125,0.0,187.0,1507625567.0
7,1.0,901530.0,2017-10-10 16:53:59,117.179,39.1287,0.0,72.0,1507625639.0
8,1.0,901530.0,2017-10-10 16:54:47,117.18299999999999,39.1296,0.0,74.0,1507625687.0
9,1.0,901530.0,2017-10-10 16:57:17,117.186,39.1327,0.0,150.0,1507625837.0
10,1.0,901530.0,2017-10-10 16:58:18,117.186,39.1347,0.0,61.0,1507625898.0
11,1.0,901530.0,2017-10-10 17:00:38,117.182,39.135999999999996,0.0,140.0,1507626038.0
12,1.0,901530.0,2017-10-10 17:02:59,117.18,39.1394,0.0,141.0,1507626179.0
13,1.0,901530.0,2017-10-10 17:04:19,117.18,39.1424,0.0,80.0,1507626259.0
14,1.0,901530.0,2017-10-10 17:05:33,117.18299999999999,39.143,0.0,74.0,1507626333.0
15,1.0,901530.0,2017-10-10 17:09:21,117.189,39.1519,0.0,228.0,1507626561.0
17,1.0,901530.0,2017-10-10 17:11:20,117.195,39.1573,0.0,75.85714285714286,1507626680.548387
16,1.0,901530.0,2017-10-10 17:11:21,117.19200000000001,39.1555,0.0,120.0,1507626681.0
18,1.0,901530.0,2017-10-10 17:12:53,117.197,39.1592,0.0,92.45161290322581,1507626773.0
19,1.0,901530.0,2017-10-10 17:16:39,117.2,39.1629,0.0,226.0,1507626999.0
21,1.0,901530.0,2017-10-10 17:18:59,117.213,39.165,0.0,76.23076923076924,1507627139.1304348
20,1.0,901530.0,2017-10-10 17:19:06,117.211,39.1649,0.0,147.0,1507627146.0
22,1.0,901530.0,2017-10-10 17:20:26,117.21799999999999,39.1653,0.0,86.8695652173913,1507627226.0
23,1.0,901530.0,2017-10-10 17:22:17,117.22,39.167,0.0,111.0,1507627337.0
24,1.0,901530.0,2017-10-10 17:24:57,117.21600000000001,39.1699,0.0,160.0,1507627497.0
25,1.0,901530.0,2017-10-10 17:25:58,117.21799999999999,39.1729,0.0,61.0,1507627558.0
26,1.0,901530.0,2017-10-10 17:27:08,117.221,39.1745,0.0,70.0,1507627628.0
28,1.0,901530.0,2017-10-10 17:27:23,117.2295,39.1774,0.0,78.85185185185185,1507627643.984127
27,1.0,901530.0,2017-10-10 17:28:09,117.225,39.1768,0.0,61.0,1507627689.0
29,1.0,901530.0,2017-10-10 17:28:34,117.23100000000001,39.175,0.0,70.1111111111111,1507627714.0952382
30,1.0,901530.0,2017-10-10 17:30:10,117.23299999999999,39.173,0.0,95.90476190476191,1507627810.0
31,1.0,901530.0,2017-10-10 17:50:23,117.215,39.1651,0.0,1213.0,1507629023.0
2,1.0,901530.0,2017-10-11 06:03:44,117.199,39.1257,0.0,200.0,1507673024.0
3,1.0,901530.0,2017-10-11 06:04:29,117.195,39.1224,0.0,167.0,1507673069.0
4,1.0,901530.0,2017-10-11 06:05:31,117.19200000000001,39.1206,0.0,62.0,1507673131.0
5,1.0,901530.0,2017-10-11 06:06:27,117.18700000000001,39.1228,0.0,182.47058823529412,1507673187.0
6,1.0,901530.0,2017-10-11 06:09:13,117.178,39.1256,0.0,166.0,1507673353.0
7,1.0,901530.0,2017-10-11 06:09:28,117.179,39.1288,0.0,130.84057971014494,1507673368.0
8,1.0,901530.0,2017-10-11 06:10:42,117.18299999999999,39.1296,0.0,74.0,1507673442.0
9,1.0,901530.0,2017-10-11 06:12:45,117.186,39.1328,0.0,123.0,1507673565.0
10,1.0,901530.0,2017-10-11 06:13:21,117.186,39.1347,0.0,88.34146341463416,1507673601.0
11,1.0,901530.0,2017-10-11 06:14:23,117.181,39.135999999999996,0.0,62.0,1507673663.0
12,1.0,901530.0,2017-10-11 06:15:53,117.18,39.1393,0.0,90.0,1507673753.0
13,1.0,901530.0,2017-10-11 06:16:09,117.18,39.1422,0.0,87.55319148936172,1507673769.6571429
14,1.0,901530.0,2017-10-11 06:17:30,117.18299999999999,39.1431,0.0,80.34285714285714,1507673850.0
15,1.0,901530.0,2017-10-11 06:21:11,117.189,39.1515,0.0,221.0,1507674071.0
16,1.0,901530.0,2017-10-11 06:24:00,117.193,39.1557,0.0,169.0,1507674240.0
17,1.0,901530.0,2017-10-11 06:24:42,117.195,39.1573,0.0,75.85714285714282,1507674282.0
18,1.0,901530.0,2017-10-11 06:25:48,117.197,39.1594,0.0,66.0,1507674348.0
19,1.0,901530.0,2017-10-11 06:27:32,117.2,39.1629,0.0,104.0,1507674452.0
20,1.0,901530.0,2017-10-11 06:29:54,117.211,39.1651,0.0,142.0,1507674594.0
21,1.0,901530.0,2017-10-11 06:30:07,117.213,39.165,0.0,76.23076923076921,1507674607.1304348
22,1.0,901530.0,2017-10-11 06:31:34,117.21799999999999,39.1653,0.0,86.86956521739133,1507674694.0
23,1.0,901530.0,2017-10-11 06:33:06,117.22,39.1672,0.0,92.0,1507674786.0
24,1.0,901530.0,2017-10-11 06:34:33,117.21600000000001,39.17,0.0,87.0,1507674873.0
25,1.0,901530.0,2017-10-11 06:34:56,117.21799999999999,39.1729,0.0,77.59090909090905,1507674896.3333333
26,1.0,901530.0,2017-10-11 06:36:11,117.221,39.1743,0.0,74.66666666666666,1507674971.0
27,1.0,901530.0,2017-10-11 06:37:18,117.225,39.1768,0.0,67.0,1507675038.0
29,1.0,901530.0,2017-10-11 06:38:16,117.23100000000001,39.175,0.0,70.11111111111114,1507675096.0952382
28,1.0,901530.0,2017-10-11 06:38:21,117.23,39.1773,0.0,63.0,1507675101.0
30,1.0,901530.0,2017-10-11 06:39:52,117.23299999999999,39.173,0.0,95.90476190476191,1507675192.0
31,1.0,901530.0,2017-10-11 06:41:41,117.234,39.1726,0.0,109.0,1507675301.0
2,1.0,901530.0,2017-10-11 08:01:22,117.199,39.1258,0.0,159.0,1507680082.0
3,1.0,901530.0,2017-10-11 08:03:05,117.195,39.1225,0.0,103.0,1507680185.0
4,1.0,901530.0,2017-10-11 08:05:28,117.19200000000001,39.1206,0.0,143.0,1507680328.0
5,1.0,901530.0,2017-10-11 08:08:28,117.186,39.1226,0.0,180.0,1507680508.0
6,1.0,901530.0,2017-10-11 08:12:09,117.178,39.1253,0.0,221.0,1507680729.0
7,1.0,901530.0,2017-10-11 08:14:15,117.179,39.1287,0.0,126.0,1507680855.0
8,1.0,901530.0,2017-10-11 08:15:09,117.18299999999999,39.1296,0.0,74.0,1507680909.0
9,1.0,901530.0,2017-10-11 08:17:00,117.186,39.1325,0.0,111.0,1507681020.0
10,1.0,901530.0,2017-10-11 08:18:29,117.185,39.1348,0.0,89.0,1507681109.0
11,1.0,901530.0,2017-10-11 08:20:49,117.181,39.1359,0.0,140.0,1507681249.0
12,1.0,901530.0,2017-10-11 08:22:43,117.18,39.1394,0.0,114.0,1507681363.0
13,1.0,901530.0,2017-10-11 08:24:04,117.18,39.1426,0.0,81.0,1507681444.0
14,1.0,901530.0,2017-10-11 08:24:53,117.18299999999999,39.1431,0.0,80.34285714285714,1507681493.0
15,1.0,901530.0,2017-10-11 08:30:46,117.189,39.1517,0.0,353.0,1507681846.0
16,1.0,901530.0,2017-10-11 08:34:15,117.193,39.1556,0.0,209.0,1507682055.0
17,1.0,901530.0,2017-10-11 08:35:35,117.194,39.1572,0.0,80.0,1507682135.0
18,1.0,901530.0,2017-10-11 08:37:26,117.197,39.1593,0.0,111.0,1507682246.0
19,1.0,901530.0,2017-10-11 08:39:25,117.2,39.1627,0.0,119.0,1507682365.0
20,1.0,901530.0,2017-10-11 08:42:31,117.211,39.165,0.0,186.0,1507682551.0
21,1.0,901530.0,2017-10-11 08:43:11,117.213,39.165,0.0,76.2307692307692,1507682591.8875775
22,1.0,901530.0,2017-10-11 08:44:38,117.21799999999999,39.1653,0.0,86.86956521739134,1507682678.7571428
23,1.0,901530.0,2017-10-11 08:46:27,117.22,39.167,0.0,108.9,1507682787.6571429
24,1.0,901530.0,2017-10-11 08:48:52,117.2155,39.1699,0.0,144.34285714285716,1507682932.0
25,1.0,901530.0,2017-10-11 08:49:53,117.219,39.1731,0.0,61.0,1507682993.0
26,1.0,901530.0,2017-10-11 08:50:43,117.221,39.1743,0.0,74.66666666666664,1507683043.0
27,1.0,901530.0,2017-10-11 08:52:24,117.225,39.1768,0.0,101.0,1507683144.0
28,1.0,901530.0,2017-10-11 08:53:34,117.23,39.1774,0.0,70.0,1507683214.0
29,1.0,901530.0,2017-10-11 08:53:38,117.23100000000001,39.175,0.0,70.11111111111114,1507683218.0952382
30,1.0,901530.0,2017-10-11 08:55:14,117.23299999999999,39.173,0.0,95.90476190476193,1507683314.0
31,1.0,901530.0,2017-10-11 08:57:34,117.234,39.1722,0.0,140.0,1507683454.0
2,1.0,901530.0,2017-10-11 10:26:08,117.199,39.1258,0.0,175.14893617021275,1507688768.0
3,1.0,901530.0,2017-10-11 10:28:55,117.195,39.1224,0.0,167.0,1507688935.0
4,1.0,901530.0,2017-10-11 10:30:51,117.193,39.1205,0.0,116.0,1507689051.0
5,1.0,901530.0,2017-10-11 10:33:20,117.18700000000001,39.1228,0.0,149.0,1507689200.0
6,1.0,901530.0,2017-10-11 10:36:22,117.178,39.1252,0.0,182.0,1507689382.0
7,1.0,901530.0,2017-10-11 10:39:12,117.179,39.1288,0.0,170.0,1507689552.0
8,1.0,901530.0,2017-10-11 10:40:01,117.18299999999999,39.1296,0.0,74.0,1507689601.0
9,1.0,901530.0,2017-10-11 10:41:41,117.18700000000001,39.1326,0.0,100.0,1507689701.0
10,1.0,901530.0,2017-10-11 10:43:34,117.186,39.1345,0.0,113.0,1507689814.0
11,1.0,901530.0,2017-10-11 10:47:10,117.181,39.1359,0.0,216.0,1507690030.0
12,1.0,901530.0,2017-10-11 10:50:11,117.18,39.1395,0.0,181.0,1507690211.0
13,1.0,901530.0,2017-10-11 10:50:40,117.18,39.1422,0.0,87.55319148936172,1507690240.6571429
14,1.0,901530.0,2017-10-11 10:52:01,117.18299999999999,39.1431,0.0,80.34285714285714,1507690321.0
15,1.0,901530.0,2017-10-11 10:55:56,117.189,39.1516,0.0,235.0,1507690556.0
16,1.0,901530.0,2017-10-11 10:58:47,117.19200000000001,39.1554,0.0,171.0,1507690727.0
17,1.0,901530.0,2017-10-11 10:59:47,117.195,39.1573,0.0,75.85714285714282,1507690787.0
18,1.0,901530.0,2017-10-11 11:01:07,117.197,39.1593,0.0,80.0,1507690867.0
19,1.0,901530.0,2017-10-11 11:02:47,117.2,39.1626,0.0,100.0,1507690967.0
20,1.0,901530.0,2017-10-11 11:05:39,117.211,39.1649,0.0,172.0,1507691139.0
21,1.0,901530.0,2017-10-11 11:06:40,117.213,39.1649,0.0,61.0,1507691200.0
22,1.0,901530.0,2017-10-11 11:07:29,117.21799999999999,39.1653,0.0,86.86956521739134,1507691249.0
23,1.0,901530.0,2017-10-11 11:09:20,117.22,39.167,0.0,111.0,1507691360.0
24,1.0,901530.0,2017-10-11 11:12:10,117.215,39.1696,0.0,170.0,1507691530.0
25,1.0,901530.0,2017-10-11 11:13:19,117.21799999999999,39.1727,0.0,69.0,1507691599.0
26,1.0,901530.0,2017-10-11 11:14:29,117.221,39.1743,0.0,70.0,1507691669.0
27,1.0,901530.0,2017-10-11 11:15:39,117.225,39.1765,0.0,70.0,1507691739.0
28,1.0,901530.0,2017-10-11 11:16:59,117.229,39.1775,0.0,80.0,1507691819.0
29,1.0,901530.0,2017-10-11 11:18:00,117.23100000000001,39.1748,0.0,61.0,1507691880.0
30,1.0,901530.0,2017-10-11 11:18:50,117.23299999999999,39.173,0.0,95.90476190476191,1507691930.0
31,1.0,901530.0,2017-10-11 11:20:39,117.234,39.1723,0.0,109.0,1507692039.0
2,1.0,901530.0,2017-10-11 14:17:52,117.199,39.1256,0.0,130.0,1507702672.0
3,1.0,901530.0,2017-10-11 14:20:04,117.195,39.1224,0.0,132.0,1507702804.0
4,1.0,901530.0,2017-10-11 14:22:05,117.19200000000001,39.1207,0.0,121.0,1507702925.0
5,1.0,901530.0,2017-10-11 14:25:14,117.18700000000001,39.1228,0.0,189.0,1507703114.0
6,1.0,901530.0,2017-10-11 14:28:34,117.178,39.1252,0.0,200.0,1507703314.0
7,1.0,901530.0,2017-10-11 14:31:24,117.179,39.1288,0.0,170.0,1507703484.0
8,1.0,901530.0,2017-10-11 14:31:55,117.18299999999999,39.1296,0.0,74.0,1507703515.0
9,1.0,901530.0,2017-10-11 14:35:05,117.186,39.1327,0.0,190.0,1507703705.0
10,1.0,901530.0,2017-10-11 14:36:05,117.186,39.1347,0.0,88.34146341463415,1507703765.0
11,1.0,901530.0,2017-10-11 14:38:35,117.181,39.1359,0.0,150.0,1507703915.0
12,1.0,901530.0,2017-10-11 14:40:45,117.18,39.1394,0.0,130.0,1507704045.0
13,1.0,901530.0,2017-10-11 14:41:45,117.18,39.1422,0.0,87.55319148936172,1507704105.0
14,1.0,901530.0,2017-10-11 14:43:26,117.241,39.1562,0.0,101.0,1507704206.0
15,1.0,901530.0,2017-10-11 14:47:11,117.189,39.1516,0.0,225.0,1507704431.0
16,1.0,901530.0,2017-10-11 14:50:19,117.19200000000001,39.1554,0.0,172.53623188405797,1507704619.6912441
17,1.0,901530.0,2017-10-11 14:51:35,117.195,39.1573,0.0,75.85714285714283,1507704695.548387
18,1.0,901530.0,2017-10-11 14:53:08,117.197,39.1592,0.0,92.45161290322581,1507704788.0
19,1.0,901530.0,2017-10-11 14:56:08,117.2,39.1628,0.0,180.0,1507704968.0
20,1.0,901530.0,2017-10-11 14:58:48,117.211,39.165,0.0,160.0,1507705128.0
21,1.0,901530.0,2017-10-11 14:59:38,117.213,39.165,0.0,76.2307692307692,1507705178.0
22,1.0,901530.0,2017-10-11 15:00:48,117.21799999999999,39.1653,0.0,70.0,1507705248.0
23,1.0,901530.0,2017-10-11 15:02:18,117.22,39.167,0.0,90.0,1507705338.0
24,1.0,901530.0,2017-10-11 15:05:03,117.2155,39.1699,0.0,165.0,1507705503.0
25,1.0,901530.0,2017-10-11 15:06:33,117.21799999999999,39.1729,0.0,90.0,1507705593.0
26,1.0,901530.0,2017-10-11 15:07:23,117.221,39.1743,0.0,74.66666666666664,1507705643.0
27,1.0,901530.0,2017-10-11 15:08:54,117.225,39.1766,0.0,91.0,1507705734.0
28,1.0,901530.0,2017-10-11 15:10:24,117.2295,39.1774,0.0,90.0,1507705824.0
29,1.0,901530.0,2017-10-11 15:10:28,117.23100000000001,39.175,0.0,70.11111111111114,1507705828.0952382
30,1.0,901530.0,2017-10-11 15:12:04,117.23299999999999,39.173,0.0,95.90476190476191,1507705924.0
31,1.0,901530.0,2017-10-11 15:13:54,117.234,39.1723,0.0,110.0,1507706034.0
2,1.0,901530.0,2017-10-11 16:57:38,117.199,39.1257,0.0,110.0,1507712258.0
3,1.0,901530.0,2017-10-11 17:01:24,117.195,39.1226,0.0,226.0,1507712484.0
4,1.0,901530.0,2017-10-11 17:06:28,117.19200000000001,39.1206,0.0,304.0,1507712788.0
5,1.0,901530.0,2017-10-11 17:09:39,117.18700000000001,39.1229,0.0,191.0,1507712979.0
6,1.0,901530.0,2017-10-11 17:13:44,117.178,39.1252,0.0,245.0,1507713224.0
7,1.0,901530.0,2017-10-11 17:17:00,117.18,39.1288,0.0,196.0,1507713420.0
8,1.0,901530.0,2017-10-11 17:17:44,117.18299999999999,39.1296,0.0,74.0,1507713464.0
9,1.0,901530.0,2017-10-11 17:20:54,117.186,39.1328,0.0,190.0,1507713654.0
10,1.0,901530.0,2017-10-11 17:21:39,117.186,39.1347,0.0,88.34146341463416,1507713699.0
11,1.0,901530.0,2017-10-11 17:25:19,117.182,39.1359,0.0,220.0,1507713919.0
12,1.0,901530.0,2017-10-11 17:27:20,117.18,39.1394,0.0,121.0,1507714040.0
13,1.0,901530.0,2017-10-11 17:28:20,117.18,39.1422,0.0,87.55319148936172,1507714100.0
14,1.0,901530.0,2017-10-11 17:29:30,117.18299999999999,39.1431,0.0,70.0,1507714170.0
15,1.0,901530.0,2017-10-11 17:33:28,117.189,39.1517,0.0,238.0,1507714408.0
16,1.0,901530.0,2017-10-11 17:36:58,117.19200000000001,39.1553,0.0,210.0,1507714618.0
17,1.0,901530.0,2017-10-11 17:38:19,117.195,39.1576,0.0,81.0,1507714699.0
18,1.0,901530.0,2017-10-11 17:39:29,117.197,39.1592,0.0,70.0,1507714769.0
19,1.0,901530.0,2017-10-11 17:43:39,117.2,39.1627,0.0,250.0,1507715019.0
20,1.0,901530.0,2017-10-11 17:47:59,117.211,39.165,0.0,260.0,1507715279.0
21,1.0,901530.0,2017-10-11 17:49:09,117.213,39.165,0.0,70.0,1507715349.0
22,1.0,901530.0,2017-10-11 17:50:28,117.21799999999999,39.1654,0.0,79.0,1507715428.0
23,1.0,901530.0,2017-10-11 17:52:28,117.22,39.1668,0.0,120.0,1507715548.0
24,1.0,901530.0,2017-10-11 17:55:29,117.215,39.1698,0.0,181.0,1507715729.0
25,1.0,901530.0,2017-10-11 17:57:19,117.21799999999999,39.173,0.0,110.0,1507715839.0
26,1.0,901530.0,2017-10-11 17:58:38,117.221,39.1743,0.0,79.0,1507715918.0
