O_LINENO,O_TERMINALNO,O_TIME,O_LONGITUDE,O_LATITUDE,O_UP,sub_time_stamp,stationno
1,901530,2017-10-02 08:49:10,117.194,39.1572,0,70.0,17
1,901530,2017-10-02 08:51:10,117.197,39.1594,0,120.0,18
1,901530,2017-10-02 08:54:00,117.2,39.1628,0,170.0,19
1,901530,2017-10-02 08:56:50,117.211,39.165,0,170.0,20
1,901530,2017-10-02 09:00:24,117.22,39.1672,0,105.0,23
1,901530,2017-10-02 09:03:04,117.216,39.17,0,160.0,24
1,901530,2017-10-02 09:06:34,117.225,39.1767,0,90.0,27
1,901530,2017-10-02 09:07:44,117.229,39.1776,0,70.0,28
1,901530,2017-10-02 09:08:54,117.231,39.1751,0,70.0,29
1,901530,2017-10-02 09:10:24,117.233,39.1729,0,90.0,30
1,901530,2017-10-02 09:16:14,117.234,39.1723,0,350.0,31
1,901530,2017-10-02 11:09:30,0.0,0.0,0,130.0,4
1,901530,2017-10-02 11:23:40,0.0,0.0,0,150.0,9
1,901530,2017-10-02 11:25:00,0.0,0.0,0,80.0,10
1,901530,2017-10-02 11:28:20,0.0,0.0,0,200.0,11
1,901530,2017-10-02 11:30:50,0.0,0.0,0,150.0,12
1,901530,2017-10-02 11:32:10,0.0,0.0,0,80.0,13
1,901530,2017-10-02 11:34:20,0.0,0.0,0,130.0,14
1,901530,2017-10-02 11:38:51,117.189,39.1516,0,271.0,15
1,901530,2017-10-02 11:40:47,117.192,39.1554,0,116.0,16
1,901530,2017-10-02 11:43:59,117.197,39.1592,0,132.0,18
1,901530,2017-10-02 11:45:45,117.2,39.1628,0,106.0,19
1,901530,2017-10-02 11:48:30,117.211,39.165,0,165.0,20
1,901530,2017-10-02 11:50:40,117.218,39.1653,0,80.0,22
1,901530,2017-10-02 11:52:20,117.22,39.1669,0,100.0,23
1,901530,2017-10-02 11:54:30,117.215,39.1697,0,130.0,24
1,901530,2017-10-02 11:56:35,117.221,39.1743,0,65.0,26
1,901530,2017-10-02 11:58:25,117.225,39.1766,0,110.0,27
1,901530,2017-10-02 11:59:55,117.23,39.1773,0,90.0,28
1,901530,2017-10-02 12:03:35,117.234,39.1722,0,110.0,31
1,901530,2017-10-05 06:06:35,117.192,39.1208,0,71.0,4
1,901530,2017-10-05 06:07:50,117.186,39.1231,0,75.0,5
1,901530,2017-10-05 06:09:50,117.178,39.1253,0,120.0,6
1,901530,2017-10-05 06:12:35,117.186,39.133,0,81.0,9
1,901530,2017-10-05 06:15:16,117.182,39.1359,0,123.0,11
1,901530,2017-10-05 06:17:03,117.18,39.1398,0,107.0,12
1,901530,2017-10-05 06:19:22,117.18,39.1423,0,139.0,13
1,901530,2017-10-05 06:23:14,117.189,39.1516,0,182.0,15
1,901530,2017-10-05 06:25:33,117.192,39.1553,0,139.0,16
1,901530,2017-10-05 06:29:45,117.2,39.1629,0,153.0,19
1,901530,2017-10-05 06:31:39,117.211,39.165,0,114.0,20
1,901530,2017-10-05 06:34:19,117.22,39.1671,0,81.0,23
1,901530,2017-10-05 06:35:59,117.216,39.17,0,100.0,24
1,901530,2017-10-05 06:47:15,117.234,39.1724,0,391.0,31
1,901530,2017-10-05 08:19:34,117.199,39.1258,0,70.0,2
1,901530,2017-10-05 08:21:04,117.195,39.1225,0,90.0,3
1,901530,2017-10-05 08:22:32,117.192,39.1206,0,88.0,4
1,901530,2017-10-05 08:24:33,117.187,39.1228,0,121.0,5
1,901530,2017-10-05 08:27:19,117.178,39.1252,0,166.0,6
1,901530,2017-10-05 08:28:49,117.18,39.1287,0,90.0,7
1,901530,2017-10-05 08:32:51,117.186,39.1328,0,202.0,9
1,901530,2017-10-05 08:35:34,117.181,39.1357,0,129.0,11
1,901530,2017-10-05 08:37:25,117.18,39.1393,0,111.0,12
1,901530,2017-10-05 08:38:44,117.18,39.1423,0,79.0,13
1,901530,2017-10-05 08:39:45,117.183,39.1431,0,61.0,14
1,901530,2017-10-05 08:44:08,117.189,39.1516,0,263.0,15
1,901530,2017-10-05 08:46:59,117.193,39.1555,0,171.0,16
1,901530,2017-10-05 08:49:28,117.197,39.1593,0,89.0,18
1,901530,2017-10-05 08:51:39,117.2,39.1628,0,131.0,19
1,901530,2017-10-05 08:54:10,117.211,39.165,0,151.0,20
1,901530,2017-10-05 08:57:21,117.22,39.1671,0,99.0,23
1,901530,2017-10-05 08:59:41,117.215,39.1696,0,140.0,24
1,901530,2017-10-05 09:00:51,117.218,39.173,0,70.0,25
1,901530,2017-10-05 09:03:50,117.225,39.177,0,129.0,27
1,901530,2017-10-05 09:06:31,117.233,39.1732,0,61.0,30
1,901530,2017-10-05 09:08:40,117.234,39.1723,0,129.0,31
1,901530,2017-10-05 10:54:40,0.0,0.0,0,100.0,4
1,901530,2017-10-05 10:59:30,0.0,0.0,0,290.0,5
1,901530,2017-10-05 11:02:49,117.179,39.1247,0,199.0,6
1,901530,2017-10-05 11:04:39,117.179,39.1247,0,110.0,7
1,901530,2017-10-05 11:09:09,117.186,39.1325,0,214.0,9
1,901530,2017-10-05 11:11:17,117.186,39.1348,0,128.0,10
1,901530,2017-10-05 11:14:00,117.181,39.1358,0,163.0,11
1,901530,2017-10-05 11:16:30,117.18,39.1393,0,150.0,12
1,901530,2017-10-05 11:19:00,117.18,39.1422,0,150.0,13
1,901530,2017-10-05 11:20:10,117.182,39.1431,0,70.0,14
1,901530,2017-10-05 11:27:56,117.189,39.1517,0,466.0,15
1,901530,2017-10-05 11:31:06,117.192,39.1553,0,190.0,16
1,901530,2017-10-05 11:32:16,117.195,39.1574,0,70.0,17
1,901530,2017-10-05 11:33:55,117.196,39.1592,0,99.0,18
1,901530,2017-10-05 11:37:05,117.2,39.1629,0,190.0,19
1,901530,2017-10-05 11:40:09,117.211,39.1649,0,184.0,20
1,901530,2017-10-05 11:43:44,117.22,39.1672,0,111.0,23
1,901530,2017-10-05 11:45:44,117.215,39.1699,0,120.0,24
1,901530,2017-10-05 11:48:34,117.225,39.1764,0,63.0,27
1,901530,2017-10-05 11:49:54,117.23,39.1773,0,80.0,28
1,901530,2017-10-05 11:51:45,117.233,39.173,0,61.0,30
1,901530,2017-10-05 11:53:44,117.234,39.1724,0,119.0,31
1,901530,2017-10-05 13:36:17,117.199,39.1257,0,520.0,2
1,901530,2017-10-05 13:45:08,117.195,39.1225,0,531.0,3
1,901530,2017-10-05 13:46:58,117.192,39.1207,0,110.0,4
1,901530,2017-10-05 13:49:58,117.187,39.12300000000001,0,180.0,5
1,901530,2017-10-05 13:53:46,117.178,39.1241,0,228.0,6
1,901530,2017-10-05 13:55:57,0.0,0.0,0,131.0,7
1,901530,2017-10-05 13:59:45,117.187,39.1331,0,189.0,9
1,901530,2017-10-05 14:01:21,117.186,39.1349,0,96.0,10
1,901530,2017-10-05 14:18:13,117.195,39.1574,0,70.0,17
1,901530,2017-10-05 14:19:26,117.196,39.1591,0,73.0,18
1,901530,2017-10-05 14:22:17,117.2,39.1629,0,171.0,19
1,901530,2017-10-05 14:25:16,117.211,39.1649,0,179.0,20
1,901530,2017-10-05 14:26:36,117.214,39.1649,0,80.0,21
1,901530,2017-10-05 14:28:46,117.22,39.1671,0,93.0,23
1,901530,2017-10-05 14:30:57,117.216,39.1699,0,131.0,24
1,901530,2017-10-05 14:33:46,117.225,39.1764,0,76.0,27
1,901530,2017-10-05 14:35:07,117.229,39.1775,0,81.0,28
1,901530,2017-10-05 14:37:08,117.233,39.173,0,61.0,30
1,901530,2017-10-05 14:38:48,117.234,39.1726,0,100.0,31
1,901530,2017-10-05 16:17:10,117.199,39.1257,0,479.0,2
1,901530,2017-10-05 16:20:13,117.195,39.1224,0,183.0,3
1,901530,2017-10-05 16:23:53,117.192,39.1207,0,220.0,4
1,901530,2017-10-05 16:26:43,117.187,39.1228,0,170.0,5
1,901530,2017-10-05 16:31:43,117.178,39.1253,0,300.0,6
1,901530,2017-10-05 16:33:01,117.18,39.1288,0,78.0,7
1,901530,2017-10-05 16:41:10,117.187,39.1325,0,429.0,9
1,901530,2017-10-05 16:45:31,117.181,39.1357,0,204.0,11
1,901530,2017-10-05 16:47:51,117.18,39.1394,0,140.0,12
1,901530,2017-10-05 16:49:30,117.18,39.1425,0,99.0,13
1,901530,2017-10-05 16:50:41,117.183,39.143,0,71.0,14
1,901530,2017-10-05 16:56:01,117.189,39.1516,0,320.0,15
1,901530,2017-10-05 17:00:11,117.192,39.1553,0,250.0,16
1,901530,2017-10-05 17:03:31,117.197,39.1594,0,150.0,18
1,901530,2017-10-05 17:05:41,117.2,39.1628,0,130.0,19
1,901530,2017-10-05 17:08:37,117.211,39.1649,0,176.0,20
1,901530,2017-10-05 17:12:12,117.22,39.1671,0,114.0,23
1,901530,2017-10-05 17:14:22,117.215,39.1696,0,130.0,24
1,901530,2017-10-05 17:18:09,117.225,39.1768,0,111.0,27
1,901530,2017-10-05 17:19:29,117.23,39.1773,0,80.0,28
1,901530,2017-10-05 17:39:26,117.233,39.1723,0,1088.0,31
1,901530,2017-10-12 08:00:19,117.199,39.1259,0,370.0,2
1,901530,2017-10-12 08:01:56,117.195,39.1224,0,97.0,3
1,901530,2017-10-12 08:03:37,117.192,39.1207,0,101.0,4
1,901530,2017-10-12 08:05:38,117.187,39.1229,0,121.0,5
1,901530,2017-10-12 08:09:28,117.178,39.1251,0,230.0,6
1,901530,2017-10-12 08:11:38,117.179,39.1288,0,130.0,7
1,901530,2017-10-12 08:17:21,117.186,39.1328,0,283.0,9
1,901530,2017-10-12 08:21:06,117.181,39.136,0,170.0,11
1,901530,2017-10-12 08:23:36,117.18,39.1393,0,150.0,12
1,901530,2017-10-12 08:25:26,117.18,39.1425,0,110.0,13
1,901530,2017-10-12 08:30:31,117.189,39.1515,0,245.0,15
1,901530,2017-10-12 08:32:51,117.192,39.1555,0,140.0,16
1,901530,2017-10-12 08:34:01,117.195,39.1574,0,70.0,17
1,901530,2017-10-12 08:35:41,117.197,39.1592,0,100.0,18
1,901530,2017-10-12 08:37:50,117.2,39.1627,0,129.0,19
1,901530,2017-10-12 08:42:04,117.211,39.165,0,254.0,20
1,901530,2017-10-12 08:43:14,117.213,39.165,0,70.0,21
1,901530,2017-10-12 08:45:54,117.22,39.1669,0,110.0,23
1,901530,2017-10-12 08:47:34,117.215,39.1696,0,100.0,24
1,901530,2017-10-12 08:49:24,117.218,39.1729,0,110.0,25
1,901530,2017-10-12 08:51:59,117.225,39.1768,0,95.0,27
1,901530,2017-10-12 08:53:19,117.23,39.1773,0,80.0,28
1,901530,2017-10-12 09:01:29,117.234,39.1724,0,390.0,31
1,901530,2017-10-12 10:15:00,117.199,39.1257,0,90.0,2
1,901530,2017-10-12 10:16:56,117.195,39.1226,0,116.0,3
1,901530,2017-10-12 10:19:54,117.192,39.1207,0,178.0,4
1,901530,2017-10-12 10:22:24,117.187,39.1228,0,150.0,5
1,901530,2017-10-12 10:28:00,117.178,39.125,0,336.0,6
1,901530,2017-10-12 10:29:35,117.179,39.1287,0,95.0,7
1,901530,2017-10-12 10:32:19,117.186,39.1327,0,112.0,9
1,901530,2017-10-12 10:33:30,117.186,39.1348,0,71.0,10
1,901530,2017-10-12 10:36:14,117.181,39.1359,0,164.0,11
1,901530,2017-10-12 10:39:14,117.18,39.1393,0,180.0,12
1,901530,2017-10-12 10:41:04,117.179,39.1424,0,110.0,13
1,901530,2017-10-12 10:46:34,117.189,39.1514,0,270.0,15
1,901530,2017-10-12 10:51:14,117.193,39.1557,0,280.0,16
1,901530,2017-10-12 10:52:15,117.194,39.1572,0,61.0,17
1,901530,2017-10-12 10:54:07,117.196,39.1591,0,112.0,18
1,901530,2017-10-12 10:56:58,117.2,39.1629,0,171.0,19
1,901530,2017-10-12 11:00:19,117.211,39.165,0,201.0,20
1,901530,2017-10-12 11:01:29,117.214,39.165,0,70.0,21
1,901530,2017-10-12 11:03:09,117.218,39.1653,0,100.0,22
1,901530,2017-10-12 11:04:59,117.22,39.167,0,110.0,23
1,901530,2017-10-12 11:07:49,117.216,39.17,0,170.0,24
1,901530,2017-10-12 11:08:50,117.218,39.1729,0,61.0,25
1,901530,2017-10-12 11:10:05,117.221,39.1742,0,75.0,26
1,901530,2017-10-12 11:11:36,117.225,39.1767,0,91.0,27
1,901530,2017-10-12 11:12:56,117.23,39.1774,0,80.0,28
1,901530,2017-10-12 11:22:16,117.234,39.1723,0,440.0,31
1,901530,2017-10-12 12:57:12,117.199,39.1259,0,90.0,2
1,901530,2017-10-12 12:58:50,117.195,39.1224,0,98.0,3
1,901530,2017-10-12 13:00:31,117.192,39.1207,0,101.0,4
1,901530,2017-10-12 13:03:31,117.186,39.12300000000001,0,180.0,5
1,901530,2017-10-12 13:07:06,117.178,39.1251,0,215.0,6
1,901530,2017-10-12 13:09:46,117.179,39.1288,0,160.0,7
1,901530,2017-10-12 13:14:08,117.186,39.1329,0,208.0,9
1,901530,2017-10-12 13:16:51,117.181,39.136,0,113.0,11
1,901530,2017-10-12 13:19:11,117.18,39.1395,0,140.0,12
1,901530,2017-10-12 13:24:46,117.189,39.1518,0,215.0,15
1,901530,2017-10-12 13:28:26,117.193,39.1557,0,220.0,16
1,901530,2017-10-12 13:31:01,117.197,39.1593,0,110.0,18
1,901530,2017-10-12 13:33:49,117.2,39.1628,0,168.0,19
1,901530,2017-10-12 13:36:54,117.211,39.1651,0,185.0,20
1,901530,2017-10-12 13:39:04,117.218,39.1654,0,80.0,22
1,901530,2017-10-12 13:41:04,117.22,39.167,0,120.0,23
1,901530,2017-10-12 13:44:04,117.216,39.17,0,180.0,24
1,901530,2017-10-12 13:45:11,117.218,39.1729,0,67.0,25
1,901530,2017-10-12 13:46:12,117.221,39.1743,0,61.0,26
1,901530,2017-10-12 13:47:59,117.225,39.1767,0,107.0,27
1,901530,2017-10-12 13:49:30,117.23,39.1774,0,91.0,28
1,901530,2017-10-12 13:53:20,117.233,39.1726,0,130.0,31
1,901530,2017-10-12 15:02:16,117.199,39.1257,0,90.0,2
1,901530,2017-10-12 15:03:49,117.195,39.1224,0,93.0,3
1,901530,2017-10-12 15:05:21,117.192,39.1206,0,92.0,4
1,901530,2017-10-12 15:09:11,117.187,39.1229,0,230.0,5
1,901530,2017-10-12 15:13:17,117.178,39.1252,0,246.0,6
1,901530,2017-10-12 15:15:31,117.18,39.1288,0,134.0,7
1,901530,2017-10-12 15:19:19,117.186,39.1329,0,175.0,9
1,901530,2017-10-12 15:22:25,117.181,39.1359,0,145.0,11
1,901530,2017-10-12 15:24:43,117.18,39.1394,0,138.0,12
1,901530,2017-10-12 15:26:13,117.18,39.1422,0,90.0,13
1,901530,2017-10-12 15:27:21,117.182,39.1431,0,68.0,14
1,901530,2017-10-12 15:30:41,117.189,39.1516,0,200.0,15
1,901530,2017-10-12 15:32:46,117.192,39.1553,0,125.0,16
1,901530,2017-10-12 15:34:16,117.194,39.1573,0,90.0,17
1,901530,2017-10-12 15:36:37,117.197,39.1594,0,141.0,18
1,901530,2017-10-12 15:39:17,117.2,39.1627,0,160.0,19
1,901530,2017-10-12 15:42:29,117.211,39.1651,0,192.0,20
1,901530,2017-10-12 15:43:49,117.213,39.165,0,80.0,21
1,901530,2017-10-12 15:45:29,117.218,39.1653,0,100.0,22
1,901530,2017-10-12 15:47:27,117.22,39.1672,0,118.0,23
1,901530,2017-10-12 15:50:17,117.215,39.1699,0,170.0,24
1,901530,2017-10-12 15:51:22,117.218,39.1728,0,65.0,25
1,901530,2017-10-12 15:53:02,117.22,39.1741,0,100.0,26
1,901530,2017-10-12 15:55:02,117.225,39.1767,0,120.0,27
1,901530,2017-10-12 15:56:22,117.229,39.1776,0,80.0,28
1,901530,2017-10-12 15:57:42,117.231,39.1749,0,80.0,29
1,901530,2017-10-12 15:59:02,117.233,39.1729,0,80.0,30
1,901530,2017-10-12 16:16:21,117.234,39.1723,0,1039.0,31
1,901530,2017-10-12 17:24:51,117.199,39.1258,0,110.0,2
1,901530,2017-10-12 17:30:31,117.195,39.1224,0,340.0,3
1,901530,2017-10-12 17:35:41,117.192,39.1206,0,310.0,4
1,901530,2017-10-12 17:39:31,117.187,39.1228,0,230.0,5
1,901530,2017-10-12 17:44:46,117.178,39.1253,0,315.0,6
1,901530,2017-10-12 17:47:46,117.179,39.1289,0,180.0,7
1,901530,2017-10-12 17:49:05,117.183,39.1294,0,79.0,8
1,901530,2017-10-12 17:51:25,117.187,39.1324,0,140.0,9
1,901530,2017-10-12 17:57:46,117.181,39.136,0,331.0,11
1,901530,2017-10-12 18:00:26,117.18,39.1392,0,160.0,12
1,901530,2017-10-12 18:01:46,117.18,39.1421,0,80.0,13
1,901530,2017-10-12 18:03:04,117.182,39.1431,0,78.0,14
1,901530,2017-10-12 18:06:26,117.189,39.1517,0,202.0,15
1,901530,2017-10-12 18:09:46,117.192,39.1553,0,200.0,16
1,901530,2017-10-12 18:10:56,117.194,39.1573,0,70.0,17
1,901530,2017-10-12 18:14:33,117.2,39.1629,0,161.0,19
1,901530,2017-10-12 18:18:04,117.211,39.165,0,211.0,20
1,901530,2017-10-12 18:22:54,117.22,39.1671,0,170.0,23
1,901530,2017-10-12 18:25:55,117.215,39.1698,0,181.0,24
1,901530,2017-10-12 18:27:15,117.218,39.1728,0,80.0,25
1,901530,2017-10-12 18:29:31,117.225,39.1764,0,80.0,27
1,901530,2017-10-12 18:30:52,117.23,39.1774,0,81.0,28
1,901530,2017-10-12 18:33:52,117.234,39.1722,0,90.0,31
1,901530,2017-10-24 06:01:58,117.187,39.1227,0,80.0,5
1,901530,2017-10-24 06:04:29,117.178,39.1252,0,151.0,6
1,901530,2017-10-24 06:06:13,117.179,39.1289,0,104.0,7
1,901530,2017-10-24 06:08:33,117.186,39.1327,0,90.0,9
1,901530,2017-10-24 06:10:40,117.181,39.136,0,90.0,11
1,901530,2017-10-24 06:12:10,117.18,39.1395,0,90.0,12
1,901530,2017-10-24 06:13:20,117.179,39.1426,0,70.0,13
1,901530,2017-10-24 06:17:57,117.189,39.1519,0,237.0,15
1,901530,2017-10-24 06:20:27,117.193,39.1556,0,150.0,16
1,901530,2017-10-24 06:24:38,117.2,39.1626,0,145.0,19
1,901530,2017-10-24 06:26:45,117.211,39.1651,0,127.0,20
1,901530,2017-10-24 06:29:45,117.22,39.167,0,92.0,23
1,901530,2017-10-24 06:31:45,117.216,39.1701,0,120.0,24
1,901530,2017-10-24 06:34:18,117.225,39.1766,0,82.0,27
1,901530,2017-10-24 06:39:18,117.234,39.1722,0,150.0,31
1,901530,2017-10-24 08:02:18,117.199,39.126,0,180.0,2
1,901530,2017-10-24 08:03:44,117.195,39.1225,0,86.0,3
1,901530,2017-10-24 08:05:54,117.192,39.1207,0,130.0,4
1,901530,2017-10-24 08:08:04,117.187,39.1229,0,130.0,5
1,901530,2017-10-24 08:14:13,117.178,39.1252,0,369.0,6
1,901530,2017-10-24 08:17:14,117.18,39.1288,0,181.0,7
1,901530,2017-10-24 08:19:09,117.186,39.1325,0,71.0,9
1,901530,2017-10-24 08:20:49,117.185,39.1347,0,100.0,10
1,901530,2017-10-24 08:24:23,117.181,39.1357,0,214.0,11
1,901530,2017-10-24 08:26:33,117.18,39.1394,0,130.0,12
1,901530,2017-10-24 08:28:33,117.183,39.1432,0,70.0,14
1,901530,2017-10-24 08:34:48,117.189,39.1518,0,375.0,15
1,901530,2017-10-24 08:36:58,117.192,39.1555,0,130.0,16
1,901530,2017-10-24 08:38:18,117.194,39.1572,0,80.0,17
1,901530,2017-10-24 08:40:08,117.196,39.1587,0,110.0,18
1,901530,2017-10-24 08:42:48,117.2,39.1626,0,160.0,19
1,901530,2017-10-24 08:45:02,117.211,39.165,0,134.0,20
1,901530,2017-10-24 08:48:33,117.22,39.1671,0,104.0,23
1,901530,2017-10-24 08:51:23,117.216,39.17,0,170.0,24
1,901530,2017-10-24 08:53:16,117.221,39.1744,0,62.0,26
1,901530,2017-10-24 10:18:52,0.0,0.0,0,120.0,5
1,901530,2017-10-24 10:23:13,0.0,0.0,0,261.0,6
1,901530,2017-10-24 10:26:23,0.0,0.0,0,190.0,7
1,901530,2017-10-24 10:29:53,0.0,0.0,0,150.0,9
1,901530,2017-10-24 10:31:13,0.0,0.0,0,80.0,10
1,901530,2017-10-24 10:33:13,0.0,0.0,0,120.0,11
1,901530,2017-10-24 10:35:33,0.0,0.0,0,140.0,12
1,901530,2017-10-24 10:36:43,0.0,0.0,0,70.0,13
1,901530,2017-10-24 10:37:53,0.0,0.0,0,70.0,14
1,901530,2017-10-24 10:41:13,0.0,0.0,0,200.0,15
1,901530,2017-10-24 10:44:03,0.0,0.0,0,170.0,16
1,901530,2017-10-24 10:46:23,0.0,0.0,0,140.0,17
1,901530,2017-10-24 10:48:03,0.0,0.0,0,100.0,18
1,901530,2017-10-24 10:51:43,0.0,0.0,0,220.0,19
1,901530,2017-10-24 10:55:23,0.0,0.0,0,220.0,20
1,901530,2017-10-24 10:59:23,0.0,0.0,0,80.0,23
1,901530,2017-10-24 11:01:23,0.0,0.0,0,120.0,24
1,901530,2017-10-24 11:02:33,0.0,0.0,0,70.0,25
1,901530,2017-10-24 11:05:03,0.0,0.0,0,110.0,27
1,901530,2017-10-24 11:06:13,0.0,0.0,0,70.0,28
1,901530,2017-10-24 11:07:23,117.237,39.1755,0,70.0,29
1,901530,2017-10-24 11:08:33,117.239,39.1732,0,70.0,30
1,901530,2017-10-24 11:11:33,0.0,0.0,0,180.0,31
1,901530,2017-10-09 06:10:59,117.192,39.1208,0,91.0,4
1,901530,2017-10-09 06:12:40,117.186,39.1229,0,101.0,5
1,901530,2017-10-09 06:15:35,117.178,39.1252,0,175.0,6
1,901530,2017-10-09 06:17:08,117.179,39.1288,0,93.0,7
1,901530,2017-10-09 06:19:40,117.186,39.1329,0,100.0,9
1,901530,2017-10-09 06:21:25,117.182,39.136,0,86.0,11
1,901530,2017-10-09 06:23:05,117.18,39.1395,0,100.0,12
1,901530,2017-10-09 06:25:06,117.183,39.1431,0,70.0,14
1,901530,2017-10-09 06:28:43,117.189,39.1517,0,217.0,15
1,901530,2017-10-09 06:31:23,117.193,39.1557,0,160.0,16
1,901530,2017-10-09 06:33:14,117.196,39.1591,0,71.0,18
1,901530,2017-10-09 06:36:03,117.2,39.1628,0,169.0,19
1,901530,2017-10-09 06:38:29,117.211,39.1651,0,146.0,20
1,901530,2017-10-09 06:41:34,117.22,39.1671,0,96.0,23
1,901530,2017-10-09 06:43:54,117.216,39.17,0,140.0,24
1,901530,2017-10-09 06:46:39,117.225,39.1767,0,70.0,27
1,901530,2017-10-09 06:47:59,117.229,39.1776,0,80.0,28
1,901530,2017-10-09 06:54:19,117.234,39.1723,0,270.0,31
1,901530,2017-10-09 08:44:05,117.199,39.1256,0,150.0,2
1,901530,2017-10-09 08:45:09,117.196,39.1224,0,64.0,3
1,901530,2017-10-09 08:48:49,117.192,39.121,0,220.0,4
1,901530,2017-10-09 08:50:49,117.187,39.12300000000001,0,120.0,5
1,901530,2017-10-09 08:53:41,117.178,39.1258,0,172.0,6
1,901530,2017-10-09 08:55:31,117.179,39.1288,0,110.0,7
1,901530,2017-10-09 08:58:51,117.187,39.1326,0,140.0,9
1,901530,2017-10-09 09:02:29,117.181,39.1359,0,162.0,11
1,901530,2017-10-09 09:04:19,117.18,39.1387,0,110.0,12
1,901530,2017-10-09 09:05:59,117.181,39.1422,0,100.0,13
1,901530,2017-10-09 09:10:27,117.19,39.1516,0,208.0,15
1,901530,2017-10-09 09:22:33,117.218,39.1652,0,80.0,22
1,901530,2017-10-09 09:25:33,117.22,39.1673,0,180.0,23
1,901530,2017-10-09 09:27:13,117.216,39.1698,0,100.0,24
1,901530,2017-10-09 09:30:18,117.225,39.1767,0,100.0,27
1,901530,2017-10-09 09:31:38,117.23,39.1773,0,80.0,28
1,901530,2017-10-09 09:33:48,117.234,39.172,0,90.0,30
1,901530,2017-10-09 09:34:58,117.234,39.1725,0,70.0,31
1,901530,2017-10-09 10:56:20,117.195,39.1226,0,113.0,3
1,901530,2017-10-09 10:58:00,117.192,39.1206,0,100.0,4
1,901530,2017-10-09 11:00:20,117.186,39.1227,0,140.0,5
1,901530,2017-10-09 11:03:57,117.178,39.1254,0,217.0,6
1,901530,2017-10-09 11:06:20,117.179,39.1288,0,143.0,7
1,901530,2017-10-09 11:09:36,117.186,39.1328,0,136.0,9
1,901530,2017-10-09 11:11:56,117.181,39.1358,0,100.0,11
1,901530,2017-10-09 11:13:56,117.18,39.1394,0,120.0,12
1,901530,2017-10-09 11:16:06,117.183,39.143,0,70.0,14
1,901530,2017-10-09 11:19:48,117.189,39.1516,0,222.0,15
1,901530,2017-10-09 11:24:28,117.192,39.1553,0,280.0,16
1,901530,2017-10-09 11:25:48,117.195,39.1576,0,80.0,17
1,901530,2017-10-09 11:29:08,117.2,39.163,0,150.0,19
1,901530,2017-10-09 11:31:33,117.211,39.165,0,145.0,20
1,901530,2017-10-09 11:34:46,117.22,39.167,0,100.0,23
1,901530,2017-10-09 11:36:46,117.215,39.1698,0,120.0,24
1,901530,2017-10-09 11:40:16,117.225,39.1767,0,110.0,27
1,901530,2017-10-09 11:44:36,117.234,39.1724,0,100.0,31
1,901530,2017-10-09 12:54:54,117.199,39.1258,0,100.0,2
1,901530,2017-10-09 12:56:09,117.195,39.1222,0,75.0,3
1,901530,2017-10-09 12:57:40,117.192,39.1204,0,91.0,4
1,901530,2017-10-09 12:59:10,117.186,39.1228,0,90.0,5
1,901530,2017-10-09 13:02:05,117.178,39.1254,0,175.0,6
1,901530,2017-10-09 13:03:29,117.179,39.1289,0,84.0,7
1,901530,2017-10-09 13:04:30,117.183,39.1296,0,61.0,8
1,901530,2017-10-09 13:07:57,117.186,39.1326,0,207.0,9
1,901530,2017-10-09 13:10:07,117.181,39.1355,0,90.0,11
1,901530,2017-10-09 13:12:07,117.18,39.1395,0,120.0,12
1,901530,2017-10-09 13:13:37,117.18,39.1421,0,90.0,13
1,901530,2017-10-09 13:17:29,117.189,39.1514,0,172.0,15
1,901530,2017-10-09 13:19:49,117.193,39.1557,0,140.0,16
1,901530,2017-10-09 13:21:51,117.197,39.1594,0,80.0,18
1,901530,2017-10-09 13:23:03,117.2,39.1629,0,72.0,19
1,901530,2017-10-09 13:25:15,117.211,39.1651,0,132.0,20
1,901530,2017-10-09 13:28:09,117.22,39.167,0,92.0,23
1,901530,2017-10-09 13:30:39,117.215,39.1696,0,150.0,24
1,901530,2017-10-09 13:33:40,117.225,39.1767,0,70.0,27
1,901530,2017-10-09 13:34:50,117.229,39.1774,0,70.0,28
1,901530,2017-10-09 13:37:50,117.234,39.1723,0,80.0,31
1,901530,2017-10-09 14:55:50,0.0,0.0,0,130.0,5
1,901530,2017-10-09 15:15:24,117.178,39.1252,0,1174.0,6
1,901530,2017-10-09 15:17:14,117.18,39.1288,0,110.0,7
1,901530,2017-10-09 15:19:39,117.186,39.1328,0,105.0,9
1,901530,2017-10-09 15:20:50,117.186,39.1349,0,71.0,10
1,901530,2017-10-09 15:22:04,117.181,39.1359,0,74.0,11
1,901530,2017-10-09 15:24:03,117.18,39.1394,0,119.0,12
1,901530,2017-10-09 15:25:13,117.18,39.1423,0,70.0,13
1,901530,2017-10-09 15:29:08,117.189,39.1517,0,175.0,15
1,901530,2017-10-09 15:31:18,117.193,39.1554,0,130.0,16
1,901530,2017-10-09 15:32:28,117.195,39.1573,0,70.0,17
1,901530,2017-10-09 15:33:37,117.196,39.159,0,69.0,18
1,901530,2017-10-09 15:36:19,117.2,39.1629,0,162.0,19
1,901530,2017-10-09 15:39:05,117.211,39.165,0,166.0,20
1,901530,2017-10-09 15:42:30,117.22,39.167,0,103.0,23
1,901530,2017-10-09 15:44:20,117.215,39.1698,0,110.0,24
1,901530,2017-10-09 15:47:59,117.225,39.1765,0,110.0,27
